P_out, P_c, E,dE/dP, M, R
6.01E-12,376,995.1447239,0.985448402,1.920141457,10.293
1.29E-11,377,996.1295412,0.984187427,1.921020651,10.29
1.05E-11,378,997.1131009,0.982932918,1.921895709,10.289
6.99E-12,379,998.0954092,0.98168483,1.922766656,10.288
1.29E-11,380,999.0764727,0.980443116,1.923633516,10.286
1.06E-11,381,1000.056298,0.979207732,1.924496315,10.285
6.99E-12,382,1001.03489,0.977978632,1.925355078,10.284
5.56E-12,383,1002.012257,0.976755772,1.926209827,10.282
1.29E-11,384,1002.988404,0.975539107,1.927060589,10.28
1.06E-11,385,1003.963337,0.974328595,1.927908357,10.279
7.24E-12,386,1004.937063,0.973124192,1.928751213,10.278
6.02E-12,387,1005.909588,0.971925854,1.929590151,10.277
1.15E-11,388,1006.880917,0.970733541,1.930425196,10.275
9.20E-12,389,1007.851057,0.969547208,1.931256371,10.273
7.69E-12,390,1008.820013,0.968366816,1.932083699,10.272
5.35E-12,391,1009.787792,0.967192323,1.932907203,10.271
1.04E-11,392,1010.7544,0.966023687,1.933726905,10.269
8.85E-12,393,1011.719842,0.964860869,1.934542828,10.268
7.13E-12,394,1012.684123,0.963703829,1.935354995,10.266
1.43E-11,395,1013.647251,0.962552526,1.936163427,10.264
1.23E-11,396,1014.60923,0.961406921,1.936968147,10.263
8.56E-12,397,1015.570067,0.960266976,1.937769176,10.262
7.04E-12,398,1016.529766,0.959132651,1.938566536,10.26
6.12E-12,399,1017.488334,0.958003909,1.939360249,10.259
1.25E-11,400,1018.445776,0.956880712,1.940150335,10.257
8.82E-12,401,1019.402097,0.955763021,1.940936817,10.256
7.78E-12,402,1020.357304,0.954650801,1.941719714,10.255
6.49E-12,403,1021.311401,0.953544014,1.942499049,10.253
1.36E-11,404,1022.264394,0.952442623,1.943274841,10.251
1.21E-11,405,1023.216288,0.951346592,1.944047111,10.25
8.62E-12,406,1024.167089,0.950255886,1.94481588,10.249
7.39E-12,407,1025.116801,0.949170469,1.945581167,10.247
5.41E-12,408,1026.065431,0.948090305,1.946342993,10.246
1.41E-11,409,1027.012984,0.947015361,1.947101378,10.244
1.02E-11,410,1027.959464,0.9459456,1.947856341,10.243
9.01E-12,411,1028.904877,0.94488099,1.948607901,10.241
8.23E-12,412,1029.849227,0.943821495,1.94935608,10.24
6.05E-12,413,1030.792521,0.942767083,1.950100895,10.239
5.32E-12,414,1031.734763,0.94171772,1.950842366,10.237
5.16E-12,415,1032.675958,0.940673372,1.951581448,10.237
1.33E-11,416,1033.616112,0.939634008,1.952316286,10.234
