P_out, P_c, E,dE/dP, M, R
1.39E-11,412,1226.755693,1.704722846,1.928865916,10.807
1.39E-11,413,1228.45987,1.703629991,1.929084877,10.805
1.05E-11,414,1230.162955,1.70254132,1.929301183,10.802
8.44E-12,415,1231.864954,1.701456806,1.929515477,10.8
8.42E-12,416,1233.56587,1.700376424,1.929728397,10.797
7.00E-12,417,1235.265708,1.699300147,1.929938709,10.795
1.37E-11,418,1236.964472,1.698227949,1.93014705,10.791
1.15E-11,419,1238.662165,1.697159806,1.930353435,10.789
1.25E-11,420,1240.358792,1.696095691,1.9305585,10.786
1.09E-11,421,1242.054358,1.69503558,1.930761014,10.784
1.14E-11,422,1243.748865,1.693979448,1.930961612,10.781
1.10E-11,423,1245.442318,1.692927271,1.931160928,10.779
9.81E-12,424,1247.134721,1.691879023,1.931357735,10.776
1.07E-11,425,1248.826077,1.690834682,1.931552667,10.773
1.02E-11,426,1250.516391,1.689794222,1.931745736,10.771
1.22E-11,427,1252.205667,1.68875762,1.931937574,10.768
1.16E-11,428,1253.893908,1.687724852,1.932126956,10.765
1.15E-11,429,1255.581118,1.686695895,1.932314515,10.763
5.94E-12,430,1257.267301,1.685670726,1.932500878,10.761
7.12E-12,431,1258.952461,1.684649322,1.932684827,10.758
7.18E-12,432,1260.636601,1.68363166,1.932866988,10.755
7.64E-12,433,1262.319725,1.682617718,1.933047376,10.753
1.02E-11,434,1264.001838,1.681607472,1.933226615,10.75
1.30E-11,435,1265.682941,1.680600901,1.933403492,10.747
1.39E-11,436,1267.363041,1.679597983,1.93357863,10.744
6.48E-12,437,1269.042139,1.678598696,1.933752042,10.743
7.13E-12,438,1270.720239,1.677603018,1.93392374,10.74
1.04E-11,439,1272.397346,1.676610927,1.934094347,10.737
1.42E-11,440,1274.073462,1.675622403,1.934262653,10.734
6.74E-12,441,1275.748592,1.674637424,1.934429278,10.732
8.23E-12,442,1277.422738,1.673655969,1.934594237,10.73
1.27E-11,443,1279.095905,1.672678018,1.934758146,10.727
6.26E-12,444,1280.768095,1.671703549,1.934919802,10.725
9.35E-12,445,1282.439313,1.670732542,1.935079825,10.722
1.17E-11,446,1284.109562,1.669764978,1.935238224,10.719
7.28E-12,447,1285.778844,1.668800835,1.93539501,10.717
1.20E-11,448,1287.447165,1.667840095,1.935550801,10.714
6.44E-12,449,1289.114526,1.666882736,1.935704397,10.712
1.03E-11,450,1290.780931,1.66592874,1.935856413,10.709
1.40E-11,451,1292.446384,1.664978087,1.93600686,10.706
8.03E-12,452,1294.110888,1.664030757,1.93615575,10.705
