P_out, P_c, E, dE/dP, M, R
1.29E-11,586,1469.765354,1.433701421,1.976033318,10.603
1.19E-11,587,1471.198664,1.432918642,1.976046885,10.601
1.11E-11,588,1472.631192,1.432137824,1.976059834,10.599
1.05E-11,589,1474.06294,1.43135896,1.976072167,10.597
9.99E-12,590,1475.49391,1.43058204,1.976083889,10.595
1.11E-11,591,1476.924105,1.429807057,1.976094658,10.593
1.09E-11,592,1478.353525,1.429034002,1.976105168,10.591
1.08E-11,593,1479.782173,1.428262867,1.976115078,10.589
1.08E-11,594,1481.210052,1.427493644,1.97612439,10.587
1.09E-11,595,1482.637161,1.426726325,1.976133107,10.585
1.11E-11,596,1484.063505,1.425960902,1.976141234,10.583
1.15E-11,597,1485.489084,1.425197367,1.976148774,10.581
6.13E-12,598,1486.9139,1.424435712,1.976155387,10.579
6.46E-12,599,1488.337956,1.423675929,1.976161764,10.577
6.90E-12,600,1489.761253,1.42291801,1.976167563,10.575
7.08E-12,601,1491.183792,1.422161947,1.976172788,10.572
7.73E-12,602,1492.605577,1.421407734,1.976177442,10.57
8.51E-12,603,1494.026609,1.420655361,1.976181529,10.568
1.10E-11,604,1495.446889,1.419904821,1.976184711,10.566
5.37E-12,605,1496.866419,1.419156107,1.976187674,10.564
6.12E-12,606,1498.285201,1.418409211,1.97619008,10.562
7.07E-12,607,1499.703238,1.417664126,1.976191931,10.56
8.24E-12,608,1501.12053,1.416920844,1.976193231,10.558
9.69E-12,609,1502.53708,1.416179358,1.976193982,10.556
5.79E-12,610,1503.952889,1.415439659,1.976193849,10.554
6.97E-12,611,1505.36796,1.414701742,1.976193515,10.552
8.51E-12,612,1506.782294,1.413965598,1.976192642,10.55
1.05E-11,613,1508.195892,1.413231221,1.976191232,10.548
1.30E-11,614,1509.608757,1.412498603,1.97618929,10.546
8.18E-12,615,1511.02089,1.411767737,1.97618648,10.544
1.04E-11,616,1512.432293,1.411038615,1.976183482,10.542
1.34E-11,617,1513.842967,1.410311231,1.976179961,10.54
6.07E-12,618,1515.252916,1.409585578,1.976175919,10.538
7.96E-12,619,1516.662139,1.408861648,1.976171359,10.536
1.44E-11,620,1518.07064,1.408139435,1.976165947,10.533
7.07E-12,621,1519.478419,1.407418932,1.976160361,10.532
9.57E-12,622,1520.885478,1.406700131,1.976154266,10.53
1.31E-11,623,1522.291819,1.405983026,1.976147665,10.528
6.58E-12,624,1523.697445,1.405267611,1.976140561,10.527
1.27E-11,625,1525.102355,1.404553877,1.976132619,10.524
6.50E-12,626,1526.506553,1.403841819,1.976124518,10.523
9.23E-12,627,1527.910039,1.40313143,1.976115921,10.521
1.29E-11,628,1529.312816,1.402422703,1.976106832,10.518
9.35E-12,629,1530.714885,1.401715632,1.976096918,10.516
1.38E-11,630,1532.116248,1.40101021,1.976086855,10.514
7.39E-12,631,1533.516906,1.400306429,1.976076307,10.513
1.30E-11,632,1534.916862,1.399604285,1.976065278,10.51
8.36E-12,633,1536.316115,1.39890377,1.976053436,10.509
5.55E-12,634,1537.71467,1.398204878,1.976041454,10.507
8.62E-12,635,1539.112526,1.397507603,1.976028999,10.505
1.29E-11,636,1540.509685,1.396811937,1.976016073,10.502
8.56E-12,637,1541.90615,1.396117875,1.976002346,10.501
5.89E-12,638,1543.301922,1.395425411,1.975988488,10.499
9.54E-12,639,1544.697001,1.394734538,1.975974168,10.497
5.61E-12,640,1546.091391,1.39404525,1.975959388,10.496
1.28E-11,641,1547.485093,1.39335754,1.975943817,10.493
7.65E-12,642,1548.878107,1.392671403,1.975928126,10.492
1.25E-11,643,1550.270436,1.391986833,1.975911981,10.489
7.56E-12,644,1551.662081,1.391303822,1.975895387,10.488
